indicator_id,region_id,date,value
ZALL,416791,2003-05-31,122079.0
ZALL,86386,2003-05-31,207346.934727027
ZSFH,98361,2003-08-31,261075.095855566
ZCON,73146,2003-11-30,138413.0
ZCON,65802,2003-11-30,67967.0
ZSFH,66009,2003-08-31,101919.588009052
Z4BR,79091,2003-10-31,360570.167144939
ZSFH,63598,2003-06-30,92934.7821713011
ZALL,271807,2003-10-31,217654.232896992
Z3BR,275888,2003-01-31,224135.63034857
ZATT,31701,2003-01-31,426102.49653907
ZSFH,49419,2003-07-31,125220.572257125
Z3BR,761938,2003-01-31,163395.0
Z4BR,99133,2003-07-31,313493.841655073
ZSFH,124244,2003-03-31,495525.916305217
Z2BR,28890,2003-03-31,131813.0
ZSFH,65969,2003-07-31,135478.0
Z2BR,416085,2003-04-30,255706.0
ZCON,272115,2003-04-30,238550.0
ZALL,50762,2003-12-31,204232.011410055
Z2BR,97916,2003-07-31,532229.621259538
ZCON,34876,2003-02-28,487750.0
ZSFH,33117,2003-12-31,131464.410915548
ZATT,7217,2003-07-31,214746.418877037
Z3BR,67250,2003-06-30,110506.806102669
Z2BR,93133,2003-11-30,53735.618649597
Z5BR,268068,2003-06-30,299241.0
Z4BR,415713,2003-12-31,1484418.33105884
Z2BR,118029,2003-11-30,85399.0
Z4BR,764120,2003-05-31,125331.0
Z3BR,65476,2003-07-31,104634.398091398
Z3BR,417004,2003-10-31,1037805.72653804
ZALL,68756,2003-02-28,70018.2011847164
ZCON,47876,2003-10-31,139175.668452324
Z5BR,47966,2003-01-31,144409.121260933
ZSFH,270485,2003-08-31,165816.947903079
Z3BR,271868,2003-06-30,203305.100024006
ZSFH,68794,2003-12-31,25758.0
Z2BR,268164,2003-05-31,529258.0
Z2BR,90676,2003-03-31,87597.2749940315
Z2BR,46018,2003-08-31,484565.30877945
Z3BR,275948,2003-07-31,132220.649257325
Z1BR,2824,2003-09-30,61541.2416399036
ZABT,126623,2003-10-31,66006.786627487
Z3BR,113281,2003-08-31,183669.0
ZSFH,20218,2003-02-28,56800.1639892513
ZALL,762539,2003-11-30,81544.4425246718
ZALL,192486,2003-03-31,259548.374347076
Z1BR,13883,2003-11-30,60953.0
Z1BR,98199,2003-08-31,218350.620314458
Z3BR,272841,2003-06-30,97749.157321708
Z5BR,96414,2003-04-30,335245.364307178
Z3BR,273406,2003-10-31,275046.0
ZALL,28120,2003-12-31,97912.0113715846
ZALL,95856,2003-07-31,430891.850619381
Z5BR,36187,2003-09-30,422752.0
Z3BR,343245,2003-06-30,351851.0
Z3BR,762570,2003-02-28,117905.0
Z1BR,3065,2003-10-31,161535.0
Z2BR,74305,2003-04-30,49374.4227596487
Z2BR,87955,2003-01-31,127127.488656685
Z3BR,107464,2003-08-31,110466.0
ZALL,59054,2003-12-31,211418.943109774
ZALL,763783,2003-10-31,282148.337675329
ZSFH,762779,2003-07-31,181539.68968442
Z4BR,58975,2003-12-31,263467.931075489
ZALL,761794,2003-06-30,104644.495379733
ZSFH,55144,2003-11-30,1110217.87484047
ZALL,1703,2003-10-31,83445.0950472814
ZCON,55748,2003-08-31,112942.443088015
ZALL,762421,2003-03-31,276597.518346881
ZSFH,74245,2003-01-31,119887.298189947
Z2BR,8631,2003-05-31,91409.7468302883
Z3BR,271294,2003-01-31,49915.0
Z4BR,21939,2003-10-31,157301.0
Z5BR,82883,2003-05-31,181469.0
Z3BR,35381,2003-08-31,142327.283214769
Z2BR,2462,2003-11-30,34128.2439042551
ZSFH,75906,2003-09-30,99180.7656000219
ZALL,95851,2003-12-31,275390.715970109
Z4BR,2178,2003-01-31,133499.044393443
ZALL,826299,2003-06-30,84550.2524307545
Z3BR,45903,2003-01-31,281816.843389342
Z4BR,403450,2003-07-31,179068.0
Z3BR,58561,2003-07-31,450362.97205465
Z5BR,39509,2003-06-30,101333.0
ZSFH,54130,2003-07-31,144496.381281003
Z3BR,72910,2003-09-30,145870.068603964
ZALL,762568,2003-08-31,112981.0
ZALL,25313,2003-06-30,148356.063113963
Z3BR,22657,2003-05-31,72419.3784585546
Z5BR,71013,2003-04-30,168912.0
Z2BR,763122,2003-02-28,54425.0
ZSFH,59000,2003-04-30,240354.003859257
ZSFH,275738,2003-05-31,347758.019893937
Z2BR,753717,2003-11-30,161119.0
ZALL,93716,2003-08-31,81797.0
ZATT,2661,2003-10-31,397407.982902083
Z1BR,38842,2003-12-31,123635.0
Z5BR,123709,2003-05-31,561803.0
ZCON,82291,2003-11-30,115587.786920304
ZCON,96226,2003-04-30,499845.0
ZALL,51291,2003-03-31,207153.64677809
ZSFH,395008,2003-05-31,121576.0
Z4BR,244908,2003-09-30,136764.0
Z4BR,16627,2003-11-30,100606.0
Z1BR,121774,2003-02-28,205143.0
ZSFH,55284,2003-03-31,106664.115582619
Z2BR,275509,2003-06-30,66935.6173842263
Z3BR,270130,2003-09-30,350524.0
ZALL,270870,2003-05-31,481895.519395438
Z4BR,12434,2003-11-30,115617.0
Z5BR,3874,2003-08-31,136131.0
Z5BR,16583,2003-07-31,2671993.61193745
ZCON,57348,2003-11-30,227419.281120529
ZSFH,71679,2003-06-30,102530.317604803
Z3BR,206775,2003-06-30,117757.0
Z3BR,342770,2003-11-30,181300.895363238
ZABT,37304,2003-10-31,81927.0481076494
Z3BR,17856,2003-02-28,197452.961472715
ZSFH,76435,2003-02-28,55275.8317816767
Z5BR,58762,2003-05-31,481443.888090821
Z3BR,3118,2003-02-28,240460.265261919
Z4BR,73615,2003-03-31,123488.230044578
Z3BR,246137,2003-10-31,105187.865134989
ZALL,72302,2003-03-31,150034.952567084
ZABT,9253,2003-07-31,101921.4462989
ZALL,60559,2003-10-31,720957.211803084
ZALL,58863,2003-04-30,248976.431687339
ZATT,13717,2003-03-31,706808.032989034
ZSFH,6219,2003-12-31,1035526.58857199
Z2BR,764119,2003-05-31,132626.0
Z2BR,46363,2003-04-30,124223.0
ZALL,343973,2003-04-30,862829.482792094
Z4BR,82028,2003-06-30,432023.465830238
Z5BR,63303,2003-02-28,72549.0
Z5BR,397796,2003-01-31,399716.0
Z3BR,268195,2003-02-28,279200.0
ZATT,28652,2003-05-31,158090.327890602
ZALL,67119,2003-11-30,568283.723402174
Z4BR,28459,2003-11-30,261626.0
ZSFH,86101,2003-05-31,65816.0
ZALL,56850,2003-06-30,169529.334055916
ZSFH,31821,2003-08-31,110168.535343955
Z5BR,100077,2003-05-31,240705.0
Z4BR,63907,2003-08-31,167879.734034558
Z4BR,760896,2003-07-31,218920.017716202
ZABT,395481,2003-12-31,110343.0
ZABT,43962,2003-11-30,67700.6509214906
Z4BR,761327,2003-05-31,202128.0
Z3BR,37340,2003-05-31,79498.8612526339
ZALL,64246,2003-07-31,117319.0
ZALL,49769,2003-07-31,391493.197808778
Z5BR,275169,2003-11-30,312959.0
Z2BR,91722,2003-11-30,82000.0
ZABT,50149,2003-06-30,108819.827698803
Z4BR,271686,2003-10-31,117815.0
ZATT,27146,2003-11-30,201735.135434317
Z5BR,60262,2003-07-31,378258.0
ZALL,62638,2003-05-31,145980.388095794
Z3BR,155050,2003-12-31,333216.255379735
Z2BR,269381,2003-04-30,303637.459880717
ZSFH,93218,2003-04-30,183507.04438172
Z4BR,62084,2003-10-31,528281.0
Z1BR,17426,2003-09-30,157496.973642731
ZSFH,418146,2003-03-31,183424.407867947
Z4BR,58391,2003-08-31,345489.9879136
Z3BR,59953,2003-05-31,99117.0
Z3BR,76228,2003-12-31,116158.106528966
Z2BR,92476,2003-02-28,65127.0
ZSFH,22503,2003-02-28,181113.0
Z5BR,97505,2003-04-30,596483.648759364
ZALL,40404,2003-03-31,120337.496391367
ZSFH,403315,2003-04-30,199642.949796604
Z5BR,81311,2003-01-31,123226.0
ZALL,59455,2003-03-31,135031.463872712
Z2BR,21255,2003-05-31,279537.952859724
Z4BR,49034,2003-03-31,89841.0
ZALL,50725,2003-11-30,162945.294190161
ZATT,394950,2003-07-31,173045.0
Z2BR,276476,2003-04-30,184538.99773075
ZCON,94477,2003-03-31,123363.677565087
Z3BR,75876,2003-04-30,126870.014454763
Z4BR,73290,2003-04-30,171087.0
ZCON,58489,2003-06-30,288656.074119596
Z4BR,55294,2003-03-31,177192.0
Z3BR,67173,2003-12-31,190909.164232977
ZCON,49233,2003-09-30,121828.0
Z3BR,5258,2003-03-31,44378.0
Z1BR,33243,2003-02-28,163526.0
ZSFH,195413,2003-10-31,306000.0
ZSFH,60931,2003-10-31,166151.289383946
Z4BR,73106,2003-08-31,217004.345920869
Z2BR,274014,2003-04-30,120510.501347706
Z4BR,71853,2003-08-31,205992.0
Z2BR,753798,2003-12-31,38542.1017896144
ZALL,31506,2003-10-31,558191.0
Z5BR,60422,2003-06-30,917760.0
ZALL,37972,2003-07-31,50805.0
ZALL,415873,2003-06-30,291570.566088389
Z2BR,99180,2003-02-28,136315.351881843
ZABT,229801,2003-10-31,56758.1230640017
Z5BR,10164,2003-02-28,310629.0
Z2BR,94947,2003-04-30,114776.127408393
Z4BR,59264,2003-09-30,237975.25986428
Z3BR,115622,2003-05-31,535522.842940532
ZABT,27165,2003-08-31,51716.9009188811
ZCON,99496,2003-04-30,214161.891019182
Z5BR,49592,2003-02-28,677281.0
Z4BR,53671,2003-04-30,90397.0
Z2BR,96588,2003-05-31,243507.359185826
ZABT,2762,2003-01-31,71693.0
ZABT,23372,2003-07-31,110437.0
ZALL,25643,2003-07-31,543390.805451754
Z3BR,43255,2003-11-30,453576.63522676
Z1BR,50226,2003-09-30,229910.0
Z2BR,397818,2003-10-31,92957.063889622
Z3BR,195758,2003-07-31,244962.0
Z5BR,75634,2003-10-31,87852.0
ZABT,397371,2003-10-31,167621.235151445
Z2BR,3811,2003-06-30,231580.992292699
Z2BR,46339,2003-10-31,52609.0
ZATT,11011,2003-05-31,225917.526539633
ZSFH,190806,2003-04-30,94760.6273003075
Z5BR,66666,2003-06-30,738236.088092629
Z1BR,93238,2003-12-31,298815.0
Z2BR,196623,2003-05-31,364831.0
ZSFH,121724,2003-07-31,568244.591655357
ZALL,15924,2003-02-28,306100.86867902
ZSFH,79919,2003-05-31,113181.0
Z2BR,38376,2003-04-30,111743.078899712
ZSFH,804352,2003-10-31,201881.196401816
ZSFH,62986,2003-06-30,81346.5849911478
ZSFH,79021,2003-08-31,196473.839104109
ZALL,72735,2003-06-30,161015.555313709
ZATT,12257,2003-05-31,675547.370562813
ZALL,763070,2003-06-30,574077.841959517
Z3BR,91706,2003-09-30,275260.485240261
Z3BR,76707,2003-10-31,138867.309242125
Z4BR,397899,2003-06-30,172113.0
Z2BR,124518,2003-03-31,116743.727563808
Z4BR,344001,2003-06-30,389072.124226251
ZCON,343945,2003-03-31,483133.209970052
ZABT,14063,2003-01-31,73212.6726407848
ZSFH,738075,2003-11-30,134598.589586611
ZATT,36412,2003-12-31,151017.550646799
ZALL,97131,2003-12-31,980317.206199537
Z3BR,59067,2003-06-30,191599.084118349
Z5BR,63835,2003-01-31,334322.0
ZSFH,90130,2003-01-31,58227.0
Z3BR,39917,2003-07-31,107622.0
Z3BR,395516,2003-03-31,120609.685919072
ZCON,2118,2003-03-31,77486.0
Z5BR,417804,2003-08-31,229355.0
Z4BR,86487,2003-11-30,242830.0
ZALL,371,2003-07-31,94894.1979101849
ZATT,50126,2003-03-31,219360.59025644
Z2BR,84518,2003-07-31,225244.876118796
Z5BR,764061,2003-05-31,115831.0
Z2BR,623347,2003-09-30,152134.0
ZSFH,36620,2003-11-30,128763.0
Z2BR,275009,2003-10-31,262844.930532627
ZALL,762252,2003-06-30,143978.973501838
Z4BR,65155,2003-04-30,169381.836755122
Z4BR,25078,2003-05-31,691769.285207507
Z2BR,13806,2003-02-28,184417.0
Z3BR,55578,2003-06-30,54568.0
ZSFH,52783,2003-11-30,82433.9687316509
Z3BR,19410,2003-09-30,99209.0
ZATT,37159,2003-07-31,275467.347531231
ZALL,13708,2003-06-30,98446.5182466498
Z5BR,82169,2003-02-28,312019.370298816
Z1BR,72546,2003-11-30,278028.0
Z5BR,40018,2003-04-30,318979.782885927
ZSFH,93602,2003-08-31,300595.550389916
ZCON,10807,2003-11-30,185152.345652147
ZSFH,124173,2003-06-30,164349.552869316
Z5BR,72233,2003-11-30,130155.138385515
Z5BR,764261,2003-08-31,538911.437801978
Z4BR,34840,2003-06-30,69785.0
Z1BR,32180,2003-04-30,92723.9968865489
ZSFH,74387,2003-01-31,101324.772606237
ZALL,94856,2003-10-31,456024.0
Z4BR,274536,2003-10-31,152453.275895788
Z3BR,74772,2003-02-28,95229.0556889602
ZSFH,272011,2003-08-31,186036.534209138
ZSFH,416640,2003-02-28,124152.528339613
ZATT,55062,2003-04-30,93552.0
Z4BR,65335,2003-01-31,201629.435544907
ZSFH,11931,2003-06-30,309913.809744742
ZABT,10575,2003-11-30,113340.087852046
Z3BR,422822,2003-12-31,113317.0
ZABT,1398,2003-07-31,54664.0
ZATT,2533,2003-04-30,183074.135289276
Z2BR,417156,2003-07-31,97633.6046201551
ZCON,416705,2003-03-31,740612.0
ZSFH,97771,2003-04-30,195295.712486167
Z3BR,77165,2003-06-30,99050.5952831811
Z2BR,23287,2003-09-30,58348.4486835101
Z3BR,232166,2003-04-30,126142.147060798
Z4BR,45802,2003-09-30,271369.826800083
Z1BR,44318,2003-03-31,308862.0
ZSFH,809232,2003-05-31,220684.140967874
Z4BR,398683,2003-06-30,374079.0
ZCON,33874,2003-02-28,467687.955363052
Z1BR,84617,2003-06-30,103052.137052732
ZALL,275644,2003-02-28,112132.71399177
ZSFH,18092,2003-11-30,598316.455326635
Z5BR,87886,2003-01-31,326362.0
ZALL,803923,2003-03-31,243994.121715654
ZALL,60739,2003-11-30,414016.909543802
Z3BR,66028,2003-08-31,155616.647327302
Z3BR,6503,2003-07-31,161996.111712359
Z4BR,146077,2003-12-31,354856.0
ZSFH,5346,2003-02-28,137490.0
ZABT,54130,2003-11-30,112406.784670207
Z2BR,37306,2003-08-31,56743.2971589328
ZCON,70108,2003-05-31,63899.0
ZALL,810117,2003-02-28,321001.612963686
ZALL,395222,2003-11-30,189179.528264403
Z2BR,71840,2003-09-30,32675.0
Z4BR,116032,2003-07-31,238079.848200273
Z5BR,762400,2003-03-31,164296.0
ZSFH,37384,2003-08-31,163275.0
ZCON,46641,2003-04-30,77067.0
ZSFH,59956,2003-03-31,183681.0
ZCON,274900,2003-03-31,231307.04061532
Z4BR,96830,2003-04-30,280219.651190882
Z3BR,343951,2003-10-31,706183.465904578
Z5BR,394960,2003-03-31,214025.236373103
Z3BR,56232,2003-06-30,182694.133080275
ZCON,70810,2003-01-31,223090.0
ZCON,48385,2003-09-30,337077.284561309
ZABT,528,2003-01-31,132518.277266507
Z4BR,97124,2003-05-31,773027.299908906
Z2BR,270400,2003-11-30,198780.0
Z2BR,13030,2003-03-31,56233.0
ZABT,39221,2003-10-31,31365.843268122
Z3BR,114246,2003-09-30,733718.984449082
Z4BR,10957,2003-03-31,422246.0
ZATT,397238,2003-01-31,131725.0
Z3BR,9450,2003-02-28,64224.0
Z3BR,61805,2003-07-31,331648.076518306
Z4BR,94273,2003-09-30,134954.0
Z2BR,394549,2003-09-30,122524.69349714
Z4BR,395510,2003-03-31,143728.246732957
Z3BR,33611,2003-06-30,323868.800046205
ZATT,35222,2003-05-31,264985.900982197
Z2BR,66645,2003-02-28,255637.671785547
Z5BR,79437,2003-05-31,359989.236813445
Z5BR,272061,2003-06-30,109831.0
Z3BR,416724,2003-05-31,158862.0
Z1BR,72474,2003-04-30,84250.0537391893
ZSFH,26710,2003-09-30,98680.3934604606
Z4BR,74669,2003-06-30,208006.317935926
ZSFH,416943,2003-02-28,253948.746855731
Z2BR,87124,2003-06-30,125490.899977078
Z3BR,53668,2003-11-30,217305.308062736
ZATT,10724,2003-03-31,149537.617401435
Z3BR,273476,2003-02-28,89942.0309931966
ZCON,67590,2003-06-30,163608.0
Z5BR,39259,2003-10-31,107793.0
ZSFH,807374,2003-04-30,288314.572291176
ZALL,762739,2003-08-31,79246.2274216847
ZALL,78,2003-04-30,149496.936894997
Z3BR,85265,2003-04-30,84694.0
Z5BR,39376,2003-10-31,772977.0
Z2BR,72163,2003-10-31,81315.775220133
ZALL,762787,2003-04-30,36059.9982722061
ZCON,65313,2003-08-31,454816.0
ZATT,46796,2003-06-30,273279.031115225
ZSFH,810120,2003-03-31,378081.179839616
ZSFH,26261,2003-07-31,370184.179927495
ZALL,63690,2003-06-30,115160.744503804
ZSFH,97889,2003-11-30,633485.775107413
Z1BR,13179,2003-01-31,77083.0
Z4BR,65559,2003-11-30,144453.681520786
ZCON,66831,2003-01-31,90020.0486486568
Z4BR,394851,2003-02-28,223318.073306298
ZSFH,123507,2003-06-30,187763.066855355
Z4BR,809207,2003-05-31,238929.700567416
ZALL,82114,2003-07-31,212759.39586903
Z1BR,77277,2003-12-31,82163.0
Z5BR,31065,2003-02-28,211058.0
ZALL,417240,2003-01-31,102027.152589353
ZSFH,407140,2003-07-31,32481.0496653791
ZABT,50144,2003-03-31,123126.44531116
ZABT,32247,2003-02-28,51928.5277168519
Z2BR,56738,2003-08-31,156514.260505091
Z5BR,263958,2003-12-31,215726.0
Z3BR,40554,2003-03-31,132542.366631957
Z2BR,762076,2003-11-30,21717.1846403641
Z5BR,55448,2003-09-30,119474.0
ZSFH,38639,2003-01-31,66882.0
ZSFH,417023,2003-09-30,95855.6745738316
Z3BR,33787,2003-11-30,1339803.0
Z4BR,48474,2003-11-30,195593.240413035
Z1BR,18759,2003-05-31,261711.0
Z3BR,98118,2003-08-31,244167.308018146
Z4BR,66511,2003-12-31,295653.0
ZSFH,4521,2003-06-30,86111.0
Z5BR,271201,2003-10-31,116370.0
Z3BR,97516,2003-02-28,688964.239382274
ZABT,56957,2003-06-30,36764.0
Z3BR,74187,2003-09-30,119082.023773489
Z5BR,36621,2003-02-28,405302.0
Z2BR,30677,2003-07-31,75828.0
ZCON,3119,2003-12-31,112026.0
Z2BR,1647,2003-05-31,66204.9512488252
ZSFH,826829,2003-12-31,140611.005809957
Z3BR,88484,2003-12-31,185080.273422285
Z2BR,24336,2003-11-30,102731.669438414
Z3BR,640,2003-06-30,135694.218152234
Z4BR,51312,2003-04-30,196934.0
ZSFH,17624,2003-02-28,151179.1227652
ZALL,4202,2003-06-30,102517.636457105
ZATT,45563,2003-11-30,263243.0
ZALL,77598,2003-09-30,129031.722176367
Z5BR,270479,2003-06-30,383216.0
Z3BR,93848,2003-03-31,1156878.0
Z2BR,17008,2003-05-31,97248.4683647891
Z2BR,99048,2003-01-31,164674.588118911
Z5BR,16040,2003-07-31,357069.327778949
Z4BR,275994,2003-07-31,583912.184664117
ZABT,52390,2003-10-31,26952.8466099926
ZCON,93131,2003-01-31,105525.0
ZSFH,67118,2003-10-31,301384.658707756
Z4BR,93282,2003-05-31,259083.586587799
Z1BR,343223,2003-06-30,294346.0
ZALL,62042,2003-08-31,285005.211910999
Z2BR,763824,2003-03-31,94828.0
ZABT,833,2003-04-30,78284.6443015567
Z3BR,417213,2003-02-28,341594.0
Z2BR,73370,2003-04-30,104429.0
Z3BR,35181,2003-10-31,101011.0
ZABT,452,2003-08-31,37289.809790557
Z4BR,394322,2003-10-31,135438.789851426
Z1BR,924,2003-11-30,156363.555645944
Z2BR,8201,2003-02-28,116222.0
Z4BR,68775,2003-12-31,79168.0
ZSFH,90789,2003-09-30,86737.7376309783
ZABT,398549,2003-08-31,252878.899297604
ZSFH,416551,2003-04-30,111384.0
ZALL,70450,2003-07-31,92066.1655930347
ZSFH,87976,2003-01-31,181698.726566019
Z5BR,200002,2003-03-31,294833.0
Z3BR,275166,2003-10-31,176787.0
ZALL,273676,2003-06-30,67235.5235869453
Z5BR,93218,2003-11-30,228359.979882346
Z2BR,153287,2003-02-28,76023.0
Z2BR,417501,2003-04-30,533686.39663458
Z5BR,32832,2003-09-30,418193.0
Z4BR,275751,2003-10-31,31597.7540502472
Z4BR,63343,2003-11-30,88308.4887522322
ZSFH,826893,2003-06-30,145534.29964961
ZSFH,17827,2003-01-31,274073.629869886
ZSFH,22157,2003-02-28,155385.948581435
Z4BR,271624,2003-10-31,229764.0
Z4BR,167227,2003-09-30,210779.0
Z5BR,72303,2003-06-30,281416.0
ZABT,55358,2003-02-28,61985.0
ZSFH,761693,2003-10-31,541822.0
ZALL,50502,2003-07-31,213274.532606637
Z1BR,3698,2003-12-31,103558.0
ZABT,32105,2003-07-31,115088.044218453
Z3BR,417197,2003-09-30,107334.0
Z5BR,215827,2003-03-31,303430.0
Z2BR,268419,2003-05-31,742572.0
Z1BR,77117,2003-03-31,69305.0
Z4BR,20891,2003-12-31,92411.0
ZSFH,403121,2003-05-31,44236.0294101656
Z1BR,18615,2003-04-30,154848.893016094
Z2BR,70863,2003-03-31,97627.660381066
ZALL,36011,2003-06-30,78212.8293877034
Z2BR,28460,2003-08-31,114946.0
ZALL,77425,2003-01-31,164662.05007444
Z4BR,271331,2003-12-31,145904.0
ZALL,44568,2003-02-28,172825.570599204
ZSFH,274874,2003-08-31,139007.438746359
ZALL,59637,2003-06-30,68171.0
Z2BR,49361,2003-01-31,66881.0
ZATT,227226,2003-01-31,406466.279562637
Z2BR,273925,2003-06-30,93132.112890366
Z2BR,78065,2003-01-31,130764.0
ZATT,11801,2003-10-31,283209.282031946
Z5BR,121708,2003-11-30,246321.0
Z2BR,272224,2003-06-30,308580.0
ZATT,40959,2003-01-31,286705.834540792
ZALL,69366,2003-09-30,106598.20147469
Z4BR,578,2003-02-28,259639.118227295
Z3BR,56643,2003-08-31,55412.0
ZATT,34965,2003-10-31,170309.278844237
Z5BR,38623,2003-06-30,170940.0
Z2BR,63455,2003-04-30,59304.6496461339
ZALL,826869,2003-08-31,216515.198231751
ZCON,17386,2003-08-31,145864.386409998
Z4BR,394602,2003-03-31,278390.534250357
ZATT,41122,2003-03-31,84827.0
Z5BR,95146,2003-03-31,238115.0
Z2BR,274295,2003-01-31,134085.0
Z3BR,61883,2003-12-31,411012.418385738
Z2BR,189015,2003-10-31,175030.0
ZSFH,67770,2003-03-31,125791.87322463
ZALL,73155,2003-04-30,93078.2358649574
Z2BR,418106,2003-01-31,62447.0
Z2BR,86363,2003-08-31,17586.4272425493
ZATT,37227,2003-09-30,233435.693850917
Z5BR,32753,2003-12-31,310575.0
ZALL,53641,2003-07-31,217634.0
ZSFH,91967,2003-05-31,194783.643524464
ZSFH,55309,2003-12-31,119833.0
Z2BR,114834,2003-12-31,390221.0
ZCON,11120,2003-02-28,71596.0
Z4BR,89594,2003-08-31,133132.0
Z3BR,44908,2003-11-30,185886.315070678
Z2BR,60231,2003-01-31,115888.699693783
Z2BR,3497,2003-02-28,70460.0
ZALL,62948,2003-03-31,90468.334481052
ZSFH,274348,2003-09-30,107142.109580473
ZCON,394896,2003-06-30,149514.068364257
Z3BR,271837,2003-06-30,244429.0
Z3BR,85397,2003-05-31,125647.396230811
Z1BR,274338,2003-03-31,114100.0
ZSFH,31573,2003-04-30,161481.899849328
Z2BR,762392,2003-01-31,160493.0
ZABT,12995,2003-05-31,60390.0
Z3BR,93843,2003-03-31,102595.711055124
ZALL,25277,2003-07-31,152756.0
Z1BR,65010,2003-08-31,96138.0
ZALL,47648,2003-09-30,201852.0
Z2BR,69491,2003-05-31,105593.695489988
ZALL,43944,2003-03-31,603491.471873106
Z2BR,93448,2003-07-31,181347.616083997
ZSFH,274569,2003-09-30,85032.4371412652
Z3BR,34673,2003-11-30,180112.0
Z3BR,87937,2003-08-31,60487.0
Z3BR,98447,2003-05-31,153941.68438697
ZABT,8356,2003-04-30,21498.0
ZSFH,80201,2003-06-30,103857.330690379
ZATT,398040,2003-09-30,105712.0
Z2BR,6651,2003-02-28,149094.461345381
Z4BR,54394,2003-05-31,103941.0
Z3BR,43194,2003-03-31,110842.0
ZABT,394405,2003-07-31,185129.672545631
Z3BR,98871,2003-08-31,221852.062654612
ZSFH,237674,2003-12-31,151816.0
ZSFH,821652,2003-02-28,137491.119774639
ZABT,396536,2003-01-31,111884.566220622
ZATT,31179,2003-10-31,211789.011480779
ZSFH,36537,2003-12-31,110730.0
ZSFH,416331,2003-10-31,550593.93493154
ZSFH,74490,2003-09-30,99249.3188237713
Z2BR,71703,2003-05-31,54320.0
Z4BR,31743,2003-01-31,262980.0
ZALL,59432,2003-12-31,114360.0
Z4BR,89038,2003-06-30,119985.0
Z2BR,272715,2003-07-31,127869.0
ZALL,272084,2003-03-31,52299.7072734505
Z3BR,9829,2003-07-31,90403.1406517991
Z2BR,64776,2003-10-31,93285.0
Z3BR,45108,2003-02-28,179587.113979348
ZSFH,276313,2003-05-31,84834.2295988727
Z2BR,69514,2003-08-31,67653.0
ZSFH,86273,2003-12-31,55170.0
Z4BR,24435,2003-01-31,335581.208657425
ZATT,26364,2003-09-30,157847.0
ZALL,79982,2003-01-31,90175.6732068074
ZALL,258420,2003-02-28,29227.6865925013
ZALL,86374,2003-08-31,86234.072380444
Z2BR,271248,2003-05-31,124507.0
ZCON,165722,2003-05-31,157313.0
Z5BR,2667,2003-08-31,183629.238321071
Z2BR,274973,2003-04-30,73799.0
Z2BR,45822,2003-09-30,106959.0
ZALL,98165,2003-07-31,391087.0
Z5BR,761284,2003-07-31,459640.0
Z4BR,49914,2003-11-30,106253.0
ZCON,75677,2003-02-28,142194.0
ZSFH,76695,2003-10-31,65502.0
Z5BR,33861,2003-12-31,112580.717774208
Z3BR,84295,2003-11-30,201015.679173608
ZATT,42676,2003-03-31,169936.063557453
Z2BR,79166,2003-12-31,182746.226612575
Z3BR,76279,2003-01-31,76885.0
Z3BR,396721,2003-06-30,199063.990109923
ZALL,398497,2003-10-31,62216.0
ZALL,65439,2003-03-31,304919.0
ZALL,61825,2003-03-31,587342.395564459
Z4BR,33865,2003-05-31,201207.204754189
ZATT,37577,2003-10-31,149757.0
ZCON,35067,2003-07-31,58972.0
Z1BR,95758,2003-08-31,128643.0
Z5BR,31289,2003-10-31,106866.0
Z5BR,5144,2003-03-31,55427.0
ZALL,117041,2003-12-31,101407.126018654
ZSFH,12737,2003-03-31,81759.0
Z1BR,99768,2003-06-30,270141.0
Z1BR,16865,2003-05-31,102509.56762663
ZSFH,35357,2003-06-30,36400.0
ZALL,17106,2003-03-31,34844.0
ZABT,17502,2003-06-30,70814.0
Z3BR,781837,2003-09-30,216910.250871014
ZCON,99080,2003-06-30,244993.0
Z1BR,5806,2003-07-31,227163.703396178
Z3BR,72251,2003-12-31,238052.850136682
ZSFH,272975,2003-08-31,99476.1269731547
ZALL,63381,2003-01-31,50516.0
ZALL,64232,2003-12-31,67186.0
Z5BR,79459,2003-04-30,115038.0
ZSFH,150543,2003-07-31,158687.810728328
Z2BR,202792,2003-07-31,105765.0
ZALL,29507,2003-10-31,131461.0
Z4BR,65087,2003-03-31,167365.263285317
ZALL,241402,2003-07-31,118869.870829976
Z1BR,95824,2003-09-30,74090.7902100628
Z2BR,397655,2003-11-30,110464.0
Z4BR,56666,2003-09-30,354371.0
Z4BR,77443,2003-07-31,149659.531157749
ZATT,57155,2003-01-31,105329.0
Z4BR,251072,2003-04-30,981183.0
Z5BR,124107,2003-06-30,394011.0
ZSFH,66835,2003-02-28,92734.4660248268
